date,city,latitude,longitude,users,sessions,newUsers
2019-03-27,Dunfermline,56.0717,-3.4522,3,3,2
2019-08-04,Edinburgh,55.9533,-3.1883,37,45,26
2019-08-12,Paisley,55.8473,-4.4401,1,1,1
2017-12-12,(not set),0,0,10,13,5
2018-01-02,Dunfermline,56.0717,-3.4522,4,5,2
2017-11-21,Irvine,55.6116,-4.6696,2,2,2
2020-02-24,Aberdeen,57.1497,-2.0943,2,2,2
2018-07-25,Irvine,55.6116,-4.6696,1,1,1
2017-07-02,Glasgow,55.8622,-4.2518,47,55,39
2018-04-29,(not set),0,0,6,7,4
2019-02-17,Kilwinning,55.6559,-4.7031,1,1,1
2019-09-26,Dunfermline,56.0717,-3.4522,5,6,4
2017-10-24,Glenrothes,56.2008,-3.1599,1,1,1
2018-12-10,Kilmarnock,55.6147,-4.4988,1,1,1
2017-11-06,Aberdeen,57.1497,-2.0943,4,4,2
2017-08-06,Hamilton,55.7776,-4.0537,2,2,1
2019-03-30,Falkirk,56.0019,-3.7839,2,2,2
2020-03-09,Dunfermline,56.0717,-3.4522,1,1,1
2018-12-08,Glasgow,55.8642,-4.2518,15,15,7
2018-01-17,Elgin,57.6495,-3.3185,1,1,1
2017-02-01,Livingston,55.9007,-3.5181,6,6,3
2017-11-07,Hamilton,55.7776,-4.0537,5,5,4
2018-05-18,Barrhead,55.7967,-4.3977,1,1,1
2017-04-17,Edinburgh,55.9533,-3.1883,59,69,32
2017-11-02,Kilmacolm,55.9007,-4.6268,1,1,0
2018-04-28,Paisley,55.8473,-4.4401,2,3,2
2019-09-26,Bellshill,55.8157,-4.0265,1,1,1
2017-10-20,Forfar,56.6436,-2.8891,1,1,1
2018-04-13,Hamilton,55.7832,-4.0537,3,5,2
2018-11-14,Hamilton,55.7832,-4.0537,1,1,1
2018-05-06,Peebles,55.6531,-3.1936,1,1,1
2019-02-28,Cumbernauld,55.9392,-3.9925,1,1,0
2018-05-12,Musselburgh,55.9457,-3.0539,1,1,1
2019-03-24,Kirkintilloch,55.9419,-4.1562,1,1,0
2017-05-07,Glenrothes,56.2008,-3.1599,1,1,1
2019-01-16,Dunfermline,56.0717,-3.4522,3,3,2
2019-11-29,Portlethen,56.9882,-2.1295,1,2,0
2017-07-12,Inveraray,56.2008,-5.0754,5,8,5
2017-11-19,Rutherglen,55.829,-4.2247,1,2,0
2019-08-21,Musselburgh,55.9457,-3.0539,2,2,1
2017-11-16,Livingston,55.9007,-3.5181,3,7,0
2017-03-14,Dumfries,55.0709,-3.6035,1,1,1
2020-01-23,Kirkintilloch,55.9457,-4.1562,2,2,2
2019-12-12,Renfrew,55.8753,-4.3915,1,1,1
2018-07-27,Dundee,56.462,-2.9707,4,4,3
2020-03-10,Dunfermline,56.0717,-3.4522,4,4,4
2018-04-05,Kirkintilloch,55.9457,-4.1562,2,2,1
2019-08-14,Dumfries,55.0709,-3.6035,1,1,1
2019-10-22,Cumbernauld,55.9419,-3.9925,4,4,2
2018-04-15,Perth,56.395,-3.4308,2,2,2
2019-03-04,Stirling,56.1165,-3.9369,1,1,1
2019-02-17,Glasgow,55.8642,-4.2518,53,61,30
2018-09-12,Kilwinning,55.6559,-4.7031,1,1,1
2017-10-19,Larkhall,55.7377,-3.9717,1,1,1
2019-05-06,Perth,56.395,-3.4308,4,4,3
2020-03-10,Dunfermline,56.0717,-3.4522,3,3,2
2017-03-27,Biggar,55.6147,-3.524,3,6,2
2020-02-18,Kilmarnock,55.6116,-4.4988,1,1,1
2017-10-19,Aberdeen,57.1497,-2.0943,4,5,4
2019-03-13,Cumbernauld,55.9419,-3.9925,1,1,1
2017-01-13,Johnstone,55.829,-4.5139,1,1,1
2019-06-11,Kirkcaldy,56.1165,-3.1581,1,1,0
2018-06-11,Hamilton,55.7832,-4.0537,3,3,2
2018-06-06,Inverness,57.4778,-4.2243,2,2,0
2019-01-09,Coatbridge,55.8642,-4.0193,1,1,1
2020-01-21,Johnstone,55.8373,-4.5139,3,3,3
2019-03-03,Kilwinning,55.6559,-4.7031,2,2,2
2020-03-17,Motherwell,55.7776,-3.9811,1,1,1
2019-02-11,Edinburgh,55.9533,-3.1883,47,56,37
2017-07-30,Motherwell,55.7832,-3.9811,1,1,0
2018-10-25,Arbroath,56.5591,-2.5915,1,1,0
2018-04-19,Perth,56.395,-3.4308,1,2,1
2018-07-20,Bellshill,55.8168,-4.0265,1,1,1
2017-06-04,East Kilbride,55.7644,-4.177,1,1,1
2016-09-27,Paisley,55.8473,-4.4401,1,2,0
2019-05-14,Aberdeen,57.1497,-2.0943,4,4,4
2020-03-04,Biggar,55.6234,-3.524,1,1,1
2018-12-08,Alloa,56.1165,-3.7919,1,1,1
2019-09-02,Inverness,57.4778,-4.2243,1,1,0
2020-03-21,Aberdeen,57.1497,-2.0943,3,3,3
2019-06-12,Livingston,55.9001,-3.5181,14,18,13
2017-03-31,Dingwall,57.5953,-4.4284,1,1,1
2016-11-22,Kirkcaldy,56.1168,-3.1581,1,1,0
2019-02-26,East Kilbride,55.7644,-4.177,2,2,2
2017-05-29,Clydebank,55.9007,-4.4048,1,1,1
2016-11-11,Portree,57.4125,-6.196,1,1,1
2017-03-29,(not set),0,0,4,9,1
2020-04-29,Perth,56.395,-3.4308,2,2,2
2018-05-25,Barrhead,55.7967,-4.3977,1,1,0
2020-04-17,Stirling,56.1165,-3.9369,2,2,1
2018-12-15,Dunfermline,56.0717,-3.4522,1,1,0
2017-06-05,Aberdeen,57.1497,-2.0943,4,4,1
2016-10-30,Stirling,56.1141,-3.9369,3,3,3
2018-05-04,Kelso,55.6,-2.4322,1,1,1
2019-10-11,North Berwick,56.0584,-2.7219,1,1,1
2018-07-27,Kirkcaldy,56.1168,-3.1581,1,1,0
2017-04-28,Kingarth,55.7644,-5.0353,1,1,1
2019-08-29,Dumbarton,55.9392,-4.5646,1,1,1
2018-11-27,Glasgow,55.8622,-4.2518,46,52,32
2019-09-21,(not set),0,0,13,14,11
2019-10-03,Irvine,55.6116,-4.6696,1,1,1
2018-05-03,East Kilbride,55.7644,-4.177,1,1,0
2018-05-15,Dumfries,55.0709,-3.6035,1,1,0
2020-03-01,Stirling,56.1168,-3.9369,1,2,0
2017-12-20,Hamilton,55.7776,-4.0537,1,1,1
2019-03-22,Livingston,55.9001,-3.5181,3,4,1
2017-02-22,Aberdeen,57.1497,-2.0943,4,7,3
2017-11-01,Renfrew,55.8753,-4.3915,1,1,0
2018-10-30,Kilwinning,55.6559,-4.7031,1,1,1
2016-12-02,Dumfries,55.0709,-3.6051,1,1,1
2019-09-05,Kelso,55.5987,-2.4322,3,3,2
2019-01-23,Rutherglen,55.829,-4.2247,1,1,1
2019-03-13,Livingston,55.9007,-3.5181,10,16,7
2018-01-08,Dumbarton,55.9453,-4.5646,1,1,1
2019-03-15,Biggar,55.6116,-3.524,1,1,1
2019-07-11,North Berwick,56.0584,-2.7196,2,2,1
2020-04-29,Kilmarnock,55.6116,-4.4988,1,2,0
2016-09-06,Glasgow,55.8642,-4.2518,15,17,9
2019-12-11,Dunfermline,56.0717,-3.4522,4,4,4
2020-03-26,Hamilton,55.7832,-4.0537,2,2,2
2017-04-29,Dundee,56.462,-2.9707,4,4,4
2016-11-14,Kilbride,56.3755,-5.4727,1,2,0
2019-07-14,Inverness,57.4778,-4.2243,3,3,2
2018-01-04,Glasgow,55.8642,-4.2518,66,79,40
2020-01-29,Blantyre,55.7967,-4.0949,1,1,0
2018-06-02,Stonehouse,55.6987,-3.9811,1,1,0
2018-09-29,Perth,56.395,-3.4308,1,1,0
2016-11-28,Blantyre,55.7939,-4.0949,1,1,1
2019-10-30,Kelso,55.6,-2.4322,1,1,1
2018-03-08,Clydebank,55.8938,-4.4048,3,3,3
2018-12-01,Rutherglen,55.829,-4.2247,1,1,0
2018-06-20,Greenock,55.9533,-4.772,1,1,1
2017-03-25,Aberdeen,57.1497,-2.0943,4,5,3
2018-05-31,Glasgow,55.8642,-4.2518,48,54,31
2017-05-24,Biggar,55.6147,-3.524,1,7,0
2019-12-04,Motherwell,55.7776,-3.9811,2,2,1
2020-04-02,Kirkcaldy,56.1165,-3.1581,1,1,0
2017-11-15,East Kilbride,55.7644,-4.177,1,1,1
2018-12-30,Barrhead,55.7967,-4.3977,1,1,1
2018-02-27,Dunfermline,56.0717,-3.4522,5,5,2
2018-12-14,Johnstone,55.829,-4.5139,1,1,1
2019-11-14,Kilmarnock,55.6234,-4.4988,4,4,3
2019-09-17,Fort William,56.8449,-5.1052,2,2,1
2020-02-21,Uddingston,55.8168,-4.0791,1,1,1
2019-11-26,Kelso,55.6,-2.4322,2,3,2
2017-01-27,Paisley,55.8473,-4.4401,1,1,0
2018-10-23,Livingston,55.9001,-3.5181,4,4,1
2019-08-20,Greenock,55.9565,-4.772,2,2,2
2017-11-13,Inverurie,57.2835,-2.374,2,2,1
2017-10-03,(not set),0,0,4,4,2
2019-06-14,Dundee,56.462,-2.9707,2,2,1
2017-06-22,Glasgow,55.8642,-4.2518,36,42,24
2018-11-03,Dunfermline,56.0717,-3.4522,2,2,2
2018-12-23,Paisley,55.8473,-4.4401,2,2,2
2017-12-24,Falkirk,56.0019,-3.7839,1,1,1
2019-08-29,Johnstone,55.829,-4.5139,1,1,0
2019-11-10,Clydebank,55.9007,-4.4048,1,1,1
2018-03-22,Dunfermline,56.0717,-3.4522,3,4,0
2018-02-02,Paisley,55.8473,-4.4401,1,1,1
2018-10-02,Dunfermline,56.0717,-3.4522,8,10,5
2018-07-26,Bellshill,55.8157,-4.0265,1,1,1
2018-01-03,Inverness,57.4778,-4.2243,1,2,1
2018-01-29,Inverness,57.4778,-4.2247,1,1,0
2019-03-15,Aberdeen,57.1497,-2.0943,6,6,4
2019-06-21,Inverness,57.4778,-4.2247,12,13,7
2017-07-13,Livingston,55.9007,-3.5181,6,6,5
2017-06-15,Livingston,55.9007,-3.5181,2,2,2
2018-03-05,Aberdeen,57.1497,-2.0943,5,5,3
2018-08-05,Dundee,56.462,-2.9707,1,1,1
2016-09-29,Aberdeen,57.1497,-2.0943,8,11,6
2018-12-10,Stirling,56.1168,-3.9369,2,3,2
2018-01-14,Kilwinning,55.6559,-4.7031,1,1,0
2019-02-15,Kirkcaldy,56.1141,-3.1581,1,1,1
2019-03-02,Stirling,56.1141,-3.9369,1,1,1
2019-04-12,Dundee,56.462,-2.9707,2,3,2
2017-09-03,Dunfermline,56.0717,-3.4522,5,6,2
2019-02-06,Dundee,56.462,-2.9707,4,6,2
2018-02-06,Cumbernauld,55.9457,-3.9925,1,1,1
2017-09-11,Kirkcaldy,56.1168,-3.1581,1,1,1
2019-05-17,Paisley,55.8473,-4.4401,3,5,3
2017-09-28,Alloa,56.1168,-3.7919,1,1,1
2018-03-30,Alloa,56.1141,-3.7919,1,1,0
2019-10-08,Montrose,56.6751,-2.4661,1,1,1
2018-03-05,Aberdeen,57.1497,-2.0943,1,1,1
2019-10-22,Musselburgh,55.9457,-3.0539,1,1,1
2017-10-27,Coatbridge,55.8642,-4.0193,2,4,0
2018-09-06,Stirling,56.1141,-3.9369,1,1,1
2017-12-19,Kirkintilloch,55.9457,-4.1562,2,2,0
2019-02-18,Musselburgh,55.9392,-3.0539,4,4,4
2016-09-29,Livingston,55.9007,-3.5181,4,4,4
2017-05-09,Blantyre,55.7967,-4.0949,1,1,0
2018-04-08,Peebles,55.6559,-3.1936,1,1,1
2017-01-20,Musselburgh,55.9392,-3.0539,1,1,1
2018-11-17,Dunfermline,56.0717,-3.4522,2,2,2
2016-11-12,Perth,56.395,-3.4308,1,1,1
2016-09-11,Edinburgh,55.9565,-3.1883,65,77,35
2019-05-05,Campbeltown,55.4586,-5.6054,1,1,1
2018-04-06,Alloa,56.1165,-3.7919,1,1,1
2017-03-01,Dundee,56.462,-2.9707,3,3,1
2020-02-01,Barrhead,55.7967,-4.3977,2,2,0
2017-03-29,Portlethen,57.0617,-2.1295,2,2,0
2019-02-23,Glenrothes,56.2008,-3.1599,1,1,1
2019-08-24,Clydebank,55.8938,-4.4048,1,1,1
2017-06-16,East Kilbride,55.7644,-4.177,1,1,1
2018-04-08,Perth,56.395,-3.4308,2,2,2
2018-06-12,Aberdeen,57.1497,-2.0943,4,4,2
2017-05-11,Kilmarnock,55.6234,-4.4988,1,1,0
2016-09-17,Aberdeen,57.1497,-2.0943,4,5,3
2018-10-25,Portlethen,57.0617,-2.1295,1,1,1
2017-03-28,Inverness,57.4778,-4.2243,1,1,0
2020-03-24,East Kilbride,55.7644,-4.177,2,5,0
2019-09-25,Alloa,56.1168,-3.7919,1,1,1
2018-09-29,Edinburgh,55.9533,-3.1883,67,72,52
2017-12-04,Portree,57.4125,-6.196,1,1,0
2018-06-05,Prestwick,55.4956,-4.6142,1,1,1
2019-04-27,Edinburgh,55.9533,-3.1883,41,48,24
2018-07-22,Uig,57.5667,-6.3573,2,2,1
2018-02-21,Kirkcaldy,56.1165,-3.1581,2,2,1
2018-03-08,Inverness,57.4778,-4.2243,2,2,2
2019-01-25,Falkirk,56.0019,-3.7839,2,2,1
2019-08-02,Clydebank,55.9001,-4.4048,3,4,3
2018-08-02,Edinburgh,55.9533,-3.1883,69,77,33
2018-04-23,Arbroath,56.5591,-2.5915,1,1,1
2018-06-22,Glenrothes,56.2008,-3.1599,1,1,1
2019-03-26,Glasgow,55.8642,-4.2518,32,37,21
2019-02-23,Musselburgh,55.9453,-3.0539,1,1,1
2017-07-06,Musselburgh,55.9392,-3.0539,1,2,0
2018-01-23,Glasgow,55.8622,-4.2518,91,109,71
2017-05-14,Livingston,55.9001,-3.5181,2,2,1
2020-01-30,Dunfermline,56.0717,-3.4522,11,12,8
2017-08-09,Motherwell,55.7776,-3.9811,2,2,1
2019-07-14,Clydebank,55.9007,-4.4048,1,1,1
2019-11-25,Alloa,56.1165,-3.7919,2,3,1
2020-01-31,Musselburgh,55.9419,-3.0539,2,2,1
2018-06-21,Aberdeen,57.1497,-2.0943,1,1,1
2018-07-16,Kirkcaldy,56.1168,-3.1581,1,1,0
2018-02-25,Paisley,55.8473,-4.4401,2,2,2
2017-01-26,Inverurie,57.2835,-2.374,1,1,1
2017-10-21,Stirling,56.1141,-3.9369,2,2,2
2018-10-03,Hamilton,55.7776,-4.0537,3,3,3
2016-09-11,Inverurie,57.2835,-2.374,4,4,4
2018-09-07,Glenrothes,56.2008,-3.1599,1,1,1
2018-04-22,Falkirk,56.0019,-3.7839,4,4,4
2019-07-17,Livingston,55.9007,-3.5181,4,4,4
2017-12-07,(not set),0,0,6,7,3
2018-08-04,Livingston,55.9007,-3.5181,1,1,1
2019-05-30,(not set),0,0,15,19,12
2018-01-28,Renfrew,55.8753,-4.3915,1,1,1
2019-06-29,East Kilbride,55.7644,-4.177,6,6,4
2016-11-13,Kirkcaldy,56.1165,-3.1581,1,2,1
2019-02-07,Glenrothes,56.2061,-3.1599,1,1,1
2018-09-16,Edinburgh,55.9533,-3.1883,50,54,32
2019-11-05,Inverness,57.4778,-4.2243,4,4,3
2017-04-24,Rosyth,56.0365,-3.4231,2,3,1
2019-03-21,Hamilton,55.7776,-4.0537,3,3,1
2019-03-09,Blantyre,55.7967,-4.0949,1,1,0
2016-12-31,Falkirk,56.013,-3.7839,1,1,0
2017-04-26,(not set),0,0,4,4,1
2018-01-08,(not set),0,0,3,3,2
2017-10-15,Irvine,55.6116,-4.6696,1,1,1
2017-09-07,Aberdeen,57.1497,-2.0943,6,6,2
2017-01-09,Edinburgh,55.9533,-3.1883,77,88,46
2019-09-21,Inverness,57.4778,-4.2247,1,1,1
2018-10-29,Glenrothes,56.2008,-3.1599,1,1,1
2019-07-08,Kirkintilloch,55.9457,-4.1562,5,6,4
2018-08-10,Falkirk,56.0019,-3.7839,1,1,1
2018-02-17,Gourock,55.9565,-4.8169,1,1,1
2017-04-03,Stirling,56.1168,-3.9369,3,3,2
2017-08-02,(not set),0,0,2,3,1
2020-01-08,Edinburgh,55.9565,-3.1883,121,147,87
2018-03-16,Greenock,55.9533,-4.772,2,2,2
2017-12-31,Musselburgh,55.9392,-3.0539,1,1,0
2020-02-23,Dumfries,55.0709,-3.6051,1,1,1
2018-11-15,Alloa,56.1141,-3.7919,1,1,1
2019-09-16,Dumfries,55.0709,-3.6035,1,1,1
2020-04-01,Kilwinning,55.6531,-4.7031,1,1,1
2019-03-22,Glasgow,55.8642,-4.2518,75,89,52
2018-09-09,East Kilbride,55.7644,-4.177,1,1,1
2019-07-03,Rosyth,56.0365,-3.4231,1,1,0
2017-07-18,Rutherglen,55.829,-4.2243,1,1,1
2019-04-09,Dunfermline,56.0717,-3.4522,2,2,2
2018-04-16,Cumbernauld,55.9419,-3.9925,2,2,2
2019-12-27,Aberdeen,57.1497,-2.0943,5,5,5
2017-12-13,Edinburgh,55.9565,-3.1883,57,67,25
2019-02-03,Barrhead,55.7967,-4.3977,2,2,2
2016-12-01,Glasgow,55.8622,-4.2518,61,67,53
2019-03-09,Renfrew,55.8753,-4.3915,1,1,1
2018-06-28,Coatbridge,55.8642,-4.0193,1,1,0
2019-03-30,East Kilbride,55.761,-4.177,2,2,1
2019-05-07,Bo'ness,56.0019,-3.6035,1,1,0
2018-06-02,Alloa,56.1165,-3.7919,1,1,1
2017-09-19,East Kilbride,55.7644,-4.177,1,5,1
2017-07-10,Dundee,56.462,-2.9707,2,3,2
2020-01-24,Kirkcaldy,56.1141,-3.1581,1,1,1
2019-03-01,Motherwell,55.7776,-3.9811,1,1,1
2019-11-07,Dunfermline,56.0717,-3.4522,7,8,5
2019-01-04,Paisley,55.8473,-4.4401,3,3,2
2019-06-18,Livingston,55.9007,-3.5181,7,8,6
2018-06-10,Alloa,56.1168,-3.7919,1,1,1
2019-03-23,Perth,56.395,-3.4308,1,1,1
2019-01-06,Irvine,55.6147,-4.6696,1,1,1
2018-04-08,Portree,57.4125,-6.196,1,1,1
2018-11-22,Edinburgh,55.9533,-3.1883,53,64,30
2020-01-02,Lerwick,60.153,-1.1493,1,1,1
2018-04-27,Alloa,56.1165,-3.7919,1,1,0
2019-12-06,Elgin,57.6495,-3.3185,1,1,1
2018-03-17,Avoch,57.5953,-4.177,1,1,1
2019-07-28,Greenock,55.9565,-4.772,1,1,1
2020-02-10,Kilmarnock,55.6116,-4.4988,1,1,1
2018-05-07,Glasgow,55.8622,-4.2518,70,83,42
2019-05-20,Falkirk,56.0019,-3.7839,2,3,0
2016-09-24,Peebles,55.6559,-3.1936,1,1,1
2019-06-25,Falkirk,56.0019,-3.7839,6,7,5
2018-05-11,Inverurie,57.2835,-2.374,1,1,0
2019-11-19,Biggar,55.6147,-3.524,1,1,0
2017-03-15,Falkirk,55.9887,-3.7839,1,2,0
2019-03-13,Stirling,56.1168,-3.9369,3,3,2
2019-10-15,Livingston,55.9007,-3.5181,9,9,4
2019-12-31,Irvine,55.6234,-4.6696,1,1,1
2018-03-30,Kirkintilloch,55.9457,-4.1562,2,2,2
2018-12-05,(not set),0,0,2,2,1
2020-02-13,Dunfermline,56.0717,-3.4522,2,4,1
2019-07-03,Dundee,56.462,-2.9707,2,2,1
2020-04-07,Livingston,55.9007,-3.5181,1,1,1
2017-04-09,Glasgow,55.8642,-4.2518,64,70,46
2017-06-17,Inverness,57.4778,-4.2243,2,3,1
2019-02-19,Musselburgh,55.9419,-3.0539,3,6,3
2017-09-24,Coatbridge,55.8642,-4.0193,1,1,0
2017-03-13,Kirkcaldy,56.1141,-3.1581,1,1,1
2018-12-07,Cumbernauld,55.9453,-3.9925,1,1,0
2018-02-05,Kirkintilloch,55.9419,-4.1562,1,1,1
2019-12-11,Eyemouth,55.8642,-2.0943,1,1,1
2016-09-16,Kilmarnock,55.6147,-4.4988,1,1,1
2016-12-21,Aberdeen,57.1497,-2.0943,5,10,4
2017-01-09,Blantyre,55.7967,-4.0949,1,2,0
2019-06-06,Dundee,56.462,-2.9707,3,3,1
2016-09-24,Rosyth,56.0365,-3.4231,1,1,1
2016-11-30,East Kilbride,55.7644,-4.177,2,2,2
2017-05-02,Paisley,55.8473,-4.4401,1,1,0
2019-08-07,St Andrews,56.3398,-2.7967,1,1,1
2020-04-19,Renfrew,55.8753,-4.3915,1,1,1
2017-06-18,Hamilton,55.7776,-4.0537,2,2,1
2017-04-13,Kirkintilloch,55.9419,-4.1562,1,1,1
2017-11-28,Bellshill,55.8168,-4.0265,1,2,0
2019-06-07,Aberdeen,57.1497,-2.0943,3,3,3
2018-05-05,Dumfries,55.0709,-3.6051,1,1,1
2017-10-01,Edinburgh,55.9533,-3.1883,49,56,34
2019-05-05,Kilmarnock,55.6147,-4.4988,1,1,1
2017-11-17,Dunfermline,56.0717,-3.4522,4,4,2
2019-12-24,Rutherglen,55.829,-4.2247,1,1,0
2019-03-14,Livingston,55.9007,-3.5181,10,10,6
2018-03-06,Irvine,55.6147,-4.6696,1,1,1
2020-03-01,Glasgow,55.8642,-4.2518,40,46,24
2019-05-13,Dunfermline,56.0717,-3.4522,2,2,2
2018-01-11,Dundee,56.462,-2.9707,2,2,2
2020-02-05,Coatbridge,55.8622,-4.0193,3,4,0
2020-04-20,Dundee,56.462,-2.9707,4,4,2
2018-07-14,Livingston,55.9007,-3.5181,3,4,1
2018-07-04,Alloa,56.1168,-3.7919,1,1,1
2017-09-10,Motherwell,55.7776,-3.9811,3,3,2
2016-12-22,North Berwick,56.0584,-2.7196,1,1,0
2016-09-10,Stirling,56.1165,-3.9369,2,3,2
2020-01-18,Forres,57.5667,-3.62,1,1,1
2018-02-23,Glenrothes,56.2008,-3.1599,1,1,0
2017-09-18,East Kilbride,55.7644,-4.177,1,1,0
2017-02-05,(not set),0,0,7,9,4
2019-03-28,Falkirk,56.0019,-3.7839,4,5,2
2019-12-26,Kirkintilloch,55.9419,-4.1562,2,2,0
2018-06-30,Livingston,55.9007,-3.5181,2,2,2
2018-01-06,Alloa,56.1165,-3.7919,1,1,0
2020-04-28,Musselburgh,55.9392,-3.0539,1,1,1
2017-01-04,Livingston,55.9007,-3.5181,1,1,0
2019-06-30,Livingston,55.9001,-3.5181,4,5,2
2017-02-08,Biggar,55.6234,-3.524,1,6,0
2019-03-09,Greenock,55.9533,-4.772,3,3,2
2017-03-23,Paisley,55.8473,-4.4401,1,1,0
2019-03-07,Glenrothes,56.2318,-3.1599,2,2,2
2019-12-24,Edinburgh,55.9533,-3.1883,9,12,8
2019-02-15,Falkirk,55.9787,-3.7839,2,2,2
2018-10-29,Glenrothes,56.2008,-3.1599,1,1,0
2018-11-28,East Kilbride,55.7644,-4.177,2,2,1
2019-07-24,Stornoway,58.2094,-6.3849,1,1,1
2019-10-21,Perth,56.395,-3.4308,1,1,0
2019-05-04,Falkirk,56.0019,-3.7839,1,1,1
2019-08-27,Edinburgh,55.9565,-3.1883,57,69,35
2017-10-14,Dumbarton,55.9457,-4.5646,1,2,1
2017-10-03,Perth,56.395,-3.4308,1,1,0
2018-06-24,Glenrothes,56.2008,-3.1599,1,1,1
2017-11-08,Dundee,56.462,-2.9707,6,8,2
2017-04-21,North Berwick,56.0584,-2.7196,1,1,0
2018-03-07,Kingarth,55.7644,-5.0353,1,1,1
2017-01-16,East Kilbride,55.7644,-4.177,1,1,1
2017-05-20,Castle Douglas,54.9404,-3.9314,1,1,0
2019-04-19,Stirling,56.1168,-3.9369,2,3,2
2019-11-15,North Berwick,56.0584,-2.7219,2,3,0
2016-12-10,Edinburgh,55.9533,-3.1883,52,57,32
2018-08-07,Alness,57.696,-4.2568,1,1,1
2019-08-09,Glasgow,55.8642,-4.2518,36,43,24
2019-07-03,Dundee,56.462,-2.9707,3,3,3
2016-10-10,Musselburgh,55.9453,-3.0539,1,1,1
2019-11-17,Kirkintilloch,55.9392,-4.1562,1,1,1
2017-01-04,Greenock,55.9533,-4.772,1,1,1
2017-02-04,Hamilton,55.7776,-4.0537,1,1,1
2018-01-12,Dundee,56.462,-2.9707,3,3,0
2018-07-26,Dundee,56.462,-2.9707,1,2,1
2019-11-24,Aberdeen,57.1497,-2.0943,4,5,4
2016-10-09,Coatbridge,55.8642,-4.0193,1,1,1
2017-02-01,Inverurie,57.2835,-2.374,1,1,1
2016-11-04,Ayr,55.4241,-4.6292,1,1,1
2017-09-26,Livingston,55.9007,-3.5181,5,5,5
2018-08-10,Edinburgh,55.9565,-3.1883,57,67,43
2016-11-01,Edinburgh,55.9533,-3.1883,42,47,17
2019-11-20,Musselburgh,55.9392,-3.0539,1,2,1
2018-03-01,Dunfermline,56.0717,-3.4522,3,6,0
2016-09-30,Perth,56.395,-3.4308,1,1,1
2019-11-07,Rutherglen,55.829,-4.2247,2,2,2
2016-10-15,Hamilton,55.7776,-4.0537,2,3,1
2016-12-05,Montrose,56.7069,-2.4661,1,1,1
2019-05-03,Dundee,56.462,-2.9707,2,2,2
2017-06-09,Aberdeen,57.1497,-2.0943,3,4,2
2016-11-04,Livingston,55.9001,-3.5181,1,1,0
2018-08-04,Inverness,57.4778,-4.2247,1,1,1
2019-04-05,Coatbridge,55.8642,-4.0193,1,1,0
2016-10-17,Kilbride,56.3755,-5.4727,2,2,2
2019-10-14,Fort William,56.8198,-5.1052,1,1,1
2020-02-23,Kilmarnock,55.6234,-4.4988,1,2,1
2016-11-12,Barrhead,55.7967,-4.3977,1,1,0
2019-05-23,Hamilton,55.7776,-4.0537,4,6,3
2018-06-28,Greenock,55.9533,-4.772,1,1,0
2018-03-27,Inverness,57.4778,-4.2247,1,1,0
2017-08-05,Biggar,55.6234,-3.524,1,4,0
2019-12-17,East Kilbride,55.7644,-4.177,2,5,2
2017-09-05,Motherwell,55.7832,-3.9811,4,5,4
2019-02-09,Blantyre,55.7939,-4.0949,1,1,0
2018-12-05,Inverurie,57.2835,-2.374,1,1,1
2017-10-02,Barrhead,55.7939,-4.3977,1,1,0
2020-01-16,Alloa,56.1165,-3.7919,1,1,1
2017-07-10,Johnstone,55.8373,-4.5139,2,2,2
2019-05-13,Stirling,56.1141,-3.9369,1,1,1
2019-06-04,Glasgow,55.8642,-4.2518,59,70,32
2020-02-27,Motherwell,55.7776,-3.9811,2,2,1
2019-01-31,Hamilton,55.7832,-4.0537,1,1,1
2020-02-16,Kelso,55.6,-2.4322,1,1,1
2019-09-18,Inverness,57.4778,-4.2247,7,7,5
2017-03-23,Coatbridge,55.8642,-4.0193,2,2,2
2018-04-03,St Andrews,56.3398,-2.7967,1,1,0
2017-04-17,Hamilton,55.7832,-4.0537,2,2,0
2019-09-23,Glasgow,55.8642,-4.2518,72,76,49
2019-06-06,Inverurie,57.2835,-2.374,1,1,1
2017-05-20,North Berwick,56.0584,-2.7196,1,1,1
2019-07-27,Livingston,55.9007,-3.5181,9,9,6
2019-11-07,Edinburgh,55.9533,-3.1883,103,106,69
2018-03-11,Dundee,56.462,-2.9707,1,1,0
2017-09-28,Livingston,55.9007,-3.5181,3,5,1
2019-08-08,Greenock,55.9533,-4.772,1,1,1
2018-03-06,Paisley,55.8473,-4.4401,1,1,1
2018-05-20,Alloa,56.1168,-3.7919,1,1,1
2019-05-06,Dundee,56.462,-2.9707,2,2,2
2018-01-24,Barrhead,55.7967,-4.3977,1,1,1
2018-03-16,St Andrews,56.3398,-2.7967,1,2,0
2017-07-07,Biggar,55.6147,-3.524,1,7,0
2018-07-17,Alloa,56.1168,-3.7919,1,1,0
2018-07-10,Blantyre,55.7967,-4.0949,1,1,1
2019-11-09,Rosyth,56.0365,-3.4231,1,2,1
2019-07-14,Dunfermline,56.0717,-3.4522,4,5,3
2019-06-11,Edinburgh,55.9533,-3.1883,126,147,78
2019-02-26,Rutherglen,55.829,-4.2247,2,4,0
2018-02-12,Dunfermline,56.0717,-3.4522,7,8,2
2017-12-31,Perth,56.395,-3.4308,2,2,2
2019-03-22,Alloa,56.1165,-3.7919,1,1,1
